time,z500,t850,t2m,u10,v10
1979-01-14 12:00:00,55477.22,275.4208,277.88824,0.06142378,1.1926378
1979-01-14 18:00:00,55555.605,275.3453,277.6274,-0.8178625,-0.1550347
1979-01-15 00:00:00,55526.05,276.34702,276.9643,0.07033285,-0.79759026
1979-01-15 06:00:00,55546.613,277.20578,277.20587,-0.010344665,-0.4394312
1979-01-15 12:00:00,55574.875,277.25452,278.6351,0.51851386,1.0732508
1979-01-15 18:00:00,55605.72,277.60208,278.7391,0.46679083,0.09821733
1979-01-16 00:00:00,55502.92,277.6252,275.5618,0.28489527,-0.85168266
1979-01-16 06:00:00,55418.11,278.7646,276.7042,0.428432,-0.8352912
1979-01-16 12:00:00,55285.76,279.28555,279.4915,1.3453345,0.8841998
1979-01-16 18:00:00,55175.25,277.8246,276.30145,-0.7567353,-0.4121116
1979-01-17 00:00:00,54937.53,273.09866,274.87778,-0.6191384,0.25311884
1979-01-17 06:00:00,54675.395,273.53394,276.10815,-0.016036987,0.053959846
1979-01-17 12:00:00,54295.03,272.86765,276.9913,-1.0784558,1.3297815
1979-01-17 18:00:00,54070.16,272.05795,276.946,-2.3108914,-0.43751875
1979-01-18 00:00:00,53924.957,273.3281,276.86188,-2.51704,-0.61837417
1979-01-18 06:00:00,53922.39,272.8055,277.13428,-3.5626304,0.19684029
1979-01-18 12:00:00,53912.11,272.57202,277.59613,-3.5024936,0.20503648
1979-01-18 18:00:00,53973.785,273.31427,277.58466,-3.3119361,-0.889657
1979-01-19 00:00:00,54012.34,274.98593,279.23264,-3.5688171,-0.43342113
1979-01-19 06:00:00,54145.973,276.2532,279.9627,-4.1489034,0.33425808
1979-01-19 12:00:00,54166.535,276.97678,280.3257,-4.2033486,0.57740116
1979-01-19 18:00:00,54216.652,277.6082,280.0576,-2.7011626,0.017351469
1979-01-20 00:00:00,54224.36,277.2484,278.64664,-0.6602195,-0.96287376
1979-01-20 06:00:00,54409.402,276.12125,279.89474,1.0255941,-0.5590906
1979-01-20 12:00:00,54535.332,275.08826,281.97424,1.1421558,0.6544428
1979-01-20 18:00:00,54738.355,274.66275,279.04605,-0.0058902106,-0.49652925
1979-01-21 00:00:00,54861.72,273.23468,274.5765,-1.4368024,-0.7268327
1979-01-21 06:00:00,54938.812,272.9456,276.11295,-1.8877054,-1.3161149
1979-01-21 12:00:00,54823.168,274.0285,280.51794,-3.086485,0.72328854
1979-01-21 18:00:00,54657.402,275.05905,278.59167,-2.29827,-0.5888691
1979-01-22 00:00:00,54365.707,276.97678,279.73965,-3.591338,-0.9251725
1979-01-22 06:00:00,54270.62,278.8397,281.48346,-3.4346848,-0.64077634
1979-01-22 12:00:00,54366.996,279.52835,282.17432,-0.82677156,-0.43205485
1979-01-22 18:00:00,54527.62,278.50146,280.69302,0.5115843,-1.5942274
1979-01-23 00:00:00,54671.543,279.33508,278.8598,0.4756999,-1.7174387
1979-01-23 06:00:00,54880.99,279.31924,279.36508,0.18417232,-1.3139292
1979-01-23 12:00:00,54924.676,277.7852,283.94266,0.5613273,0.93883896
1979-01-23 18:00:00,54859.145,277.0239,280.49905,0.39922953,-0.21868896
1979-01-24 00:00:00,54675.39,276.00226,276.49136,0.110671364,-1.263388
1979-01-24 06:00:00,54444.094,275.46954,276.70572,-0.11181053,-0.7631677
1979-01-24 12:00:00,54154.97,275.43423,280.90796,0.37819433,1.0429268
1979-01-24 18:00:00,53945.516,275.178,278.61746,-0.38205513,-0.17634423
1979-01-25 00:00:00,53610.14,274.44186,276.53186,-0.4562985,-0.7822914
1979-01-25 06:00:00,53547.176,274.09183,278.18347,-0.7339676,-0.080999054
1979-01-25 12:00:00,53536.895,274.38947,279.60388,-0.2746501,0.8765504
1979-01-25 18:00:00,53671.816,275.65308,278.17526,-0.41397986,-0.82654953
1979-01-26 00:00:00,53675.67,275.90198,277.0497,-0.11007786,-0.81835335
1979-01-26 06:00:00,53653.83,275.68436,278.63348,-0.45803085,-0.14574592
1979-01-26 12:00:00,53727.074,276.14966,279.72583,-0.5577639,0.68094254
1979-01-26 18:00:00,53792.605,277.06854,279.2311,-1.0584102,-0.968064
1979-01-27 00:00:00,53711.652,276.81235,279.25317,-1.3031651,-0.6724666
1979-01-27 06:00:00,53553.598,277.07016,280.26428,-2.5244644,-0.54461163
1979-01-27 12:00:00,53315.875,279.21204,280.64084,-2.4910548,0.099583305
1979-01-27 18:00:00,53094.86,278.5729,280.13553,-1.6469107,-0.4823227
1979-01-28 00:00:00,52971.5,277.19727,279.82986,-1.1494817,0.43151537
1979-01-28 06:00:00,52977.926,276.18417,280.0783,1.3374153,0.7331231
1979-01-28 12:00:00,52854.562,274.8621,279.91635,2.3481114,-1.0677805
1979-01-28 18:00:00,52844.285,273.6188,275.7765,2.9415615,-1.7537738
1979-01-29 00:00:00,53075.582,272.395,273.7147,2.8977582,-1.5767435
1979-01-29 06:00:00,53204.082,271.0798,275.56686,2.718832,-0.69404954
1979-01-29 12:00:00,53175.812,272.13675,278.8748,3.538971,-0.041111946
1979-01-29 18:00:00,53165.53,272.1461,275.54715,1.3782488,-1.3150221
1979-01-30 00:00:00,53078.156,270.89304,274.02356,1.5695486,-1.521831
1979-01-30 06:00:00,53025.47,270.10245,275.58487,2.8358889,-0.59597206
1979-01-30 12:00:00,53202.797,271.09564,277.31802,5.523737,-1.1502854
1979-01-30 18:00:00,53724.5,271.0319,275.81287,4.2314115,-0.7664458
1979-01-31 00:00:00,54154.97,271.1923,273.3986,3.195968,-1.1114916
1979-01-31 06:00:00,54599.582,272.26505,275.41974,0.65413094,-1.3267698
1979-01-31 12:00:00,55001.78,273.14252,279.9254,0.812764,0.639417
1979-01-31 18:00:00,55227.938,273.4373,276.06976,-0.16996734,-0.50527126
1979-02-01 00:00:00,55041.613,273.19815,272.3468,-0.6191384,-1.3800427
1979-02-01 06:00:00,54791.043,273.40482,275.67053,-0.67061347,-0.8382966
1979-02-01 12:00:00,54602.145,273.17905,276.95215,-0.63621444,-0.9680646
1979-02-01 18:00:00,54563.594,275.3372,276.73126,0.09978262,-1.1677698
1979-02-02 00:00:00,54552.03,276.49316,275.867,0.07157024,-1.007131
1979-02-02 06:00:00,54537.895,276.84848,277.26126,-0.527819,-0.8975795
1979-02-02 12:00:00,54277.047,277.5895,279.60522,-0.50727874,-0.7626211
1979-02-02 18:00:00,54215.37,279.15356,278.51605,0.3732446,-1.3762178
1979-02-03 00:00:00,54163.97,278.0731,278.64822,0.58459014,-1.3349653
1979-02-03 06:00:00,54223.08,277.91556,281.73776,1.9249257,-1.337697
1979-02-03 12:00:00,54399.113,278.94974,285.1666,3.5023444,-1.3609189
1979-02-03 18:00:00,54585.438,279.5917,280.99765,2.0261438,-1.6488668
1979-02-04 00:00:00,54796.184,278.42838,278.15378,1.3354353,-1.5543413
1979-02-04 06:00:00,54898.98,277.45996,280.02307,1.486149,-0.6405029
1979-02-04 12:00:00,54859.145,278.0991,282.3742,2.3849857,-0.30064806
1979-02-04 18:00:00,54769.2,279.24332,282.27087,-0.4850057,-0.39216867
1979-02-05 00:00:00,54347.72,280.14066,280.1871,1.0887009,-1.1644917
1979-02-05 06:00:00,54302.75,278.56888,283.34235,4.1306887,-1.6567898
1979-02-05 12:00:00,54707.516,278.67566,285.8135,5.341841,-2.1717627
1979-02-05 18:00:00,54848.863,278.9737,282.32635,2.0758867,-1.4103674
1979-02-06 00:00:00,54606.004,277.8506,280.56046,2.1909635,-1.269945
1979-02-06 06:00:00,54937.53,278.78732,282.8779,3.2778828,-1.2513676
1979-02-06 12:00:00,55216.37,279.91653,286.71667,3.265509,-0.92326003
1979-02-06 18:00:00,55173.97,279.8804,284.38104,-0.25633702,-0.47330728
1979-02-07 00:00:00,54715.223,279.21976,283.39316,0.742233,-0.768905
1979-02-07 06:00:00,54390.125,278.52298,283.63513,2.7378876,-1.2316976
1979-02-07 12:00:00,54163.97,277.88672,284.12463,4.4925,-1.3319601
1979-02-07 18:00:00,54382.418,277.66827,279.54932,1.644782,-1.3543624
1979-02-08 00:00:00,54748.637,278.0877,276.3183,0.32003704,-1.4029913
1979-02-08 06:00:00,54952.95,277.86642,278.7444,-0.52187985,-1.1838884
1979-02-08 12:00:00,55172.684,279.10727,281.2335,-0.5894411,-1.0666872
1979-02-08 18:00:00,55186.812,279.98474,281.83176,-0.110078014,-1.1046616
1979-02-09 00:00:00,55035.188,279.85767,281.99973,-0.39665636,-0.8205385
1979-02-09 06:00:00,54851.434,279.46133,282.80203,-1.2752002,-0.7374875
1979-02-09 12:00:00,54536.613,280.87112,284.33194,-2.1114247,-0.3976326
1979-02-09 18:00:00,53963.51,280.72253,283.14905,-1.6818048,-0.8243637
1979-02-10 00:00:00,53333.863,277.57202,281.89148,1.71655,0.88338023
1979-02-10 06:00:00,53671.824,276.31088,282.61243,2.164731,-0.38615847
1979-02-10 12:00:00,53742.49,277.1985,284.0016,-0.23183663,1.6677243
1979-02-10 18:00:00,53569.02,277.663,281.9454,-3.3332188,0.49653593
1979-02-11 00:00:00,53074.3,278.89777,281.63065,-2.256694,-0.082365036
1979-02-11 06:00:00,52612.99,277.78522,282.1722,-0.49960694,-0.69022465
1979-02-11 12:00:00,52718.355,277.95535,283.2996,1.247581,-0.37577724
1979-02-11 18:00:00,52917.53,278.15836,280.44418,2.1909635,-1.2980839
1979-02-12 00:00:00,52948.37,276.68158,277.26312,1.9863001,-1.3587335
1979-02-12 06:00:00,52989.49,274.59494,278.90634,1.4126482,-0.5539004
1979-02-12 12:00:00,52851.996,275.77365,281.64816,1.0419273,0.8295606
1979-02-12 18:00:00,52627.125,275.14145,279.6277,1.116418,-0.34982362
1979-02-13 00:00:00,52751.77,274.92422,276.5842,2.0310934,-1.1144968
1979-02-13 06:00:00,52944.516,273.9558,277.28824,0.86052704,-0.2943643
1979-02-13 12:00:00,52592.434,274.58273,280.01718,1.0691501,0.09739717
1979-02-13 18:00:00,52615.562,273.90384,278.13956,3.4063232,-0.78529644
1979-02-14 00:00:00,52760.76,272.73605,274.33243,2.3641975,-0.8366572
1979-02-14 06:00:00,52738.92,272.08762,275.699,-0.028658072,-0.48969936
1979-02-14 12:00:00,52132.406,272.11725,276.32123,-0.88789845,1.1123184
1979-02-14 18:00:00,52015.473,273.2692,275.54053,-0.35879245,-1.3218518
1979-02-15 00:00:00,52051.45,274.01184,273.4399,0.6348279,-1.7800007
1979-02-15 06:00:00,52372.7,275.13983,276.5447,1.523023,-2.0537422
1979-02-15 12:00:00,52475.496,271.98163,278.00778,3.4587886,-4.6638503
1979-02-15 18:00:00,52159.387,268.53555,272.06937,2.3748388,-2.1979895
1979-02-16 00:00:00,51669.812,266.78183,269.2157,2.1837869,-2.7348182
1979-02-16 06:00:00,51865.125,266.71323,271.13864,0.47767988,-2.8151376
1979-02-16 12:00:00,52555.168,268.7203,274.54483,-0.09572426,-3.0746734
1979-02-16 18:00:00,53237.496,272.25977,270.9786,0.7672281,-2.358082
1979-02-17 00:00:00,53351.86,273.05075,270.36237,0.84988546,-2.2468913
1979-02-17 06:00:00,53617.855,272.18872,274.95212,2.2157114,-1.8335468
1979-02-17 12:00:00,53968.645,273.95663,280.10086,2.5238202,-1.9187841
1979-02-17 18:00:00,54090.723,274.70578,274.34036,1.2629248,-2.1673915
1979-02-18 00:00:00,54193.52,275.87152,271.9479,0.27573872,-1.9922734
1979-02-18 06:00:00,54375.99,276.29056,275.72006,0.25767294,-1.6625267
1979-02-18 12:00:00,54519.906,276.55447,282.19693,2.3112373,-0.5661936
1979-02-18 18:00:00,54615.0,276.5557,275.39618,0.76227874,-2.3283036
1979-02-19 00:00:00,54641.984,276.43106,273.0161,0.09161583,-2.16384
1979-02-19 06:00:00,54744.78,276.12204,277.3171,-0.11379019,-1.6674439
1979-02-19 12:00:00,54895.125,276.54068,283.60428,0.96743697,-0.59378654
1979-02-19 18:00:00,55042.895,276.32993,276.61108,0.030983767,-2.1299636
1979-02-20 00:00:00,54997.926,275.77286,272.8026,-0.16303809,-2.2490768
1979-02-20 06:00:00,54959.375,275.22592,276.48746,-0.35433784,-1.0418268
1979-02-20 12:00:00,54841.156,275.0968,282.10406,0.21362193,2.1619346
1979-02-20 18:00:00,54618.855,273.47342,277.68942,-2.0334697,0.84540653
1979-02-21 00:00:00,54232.074,271.75183,276.11093,-1.9003271,-0.19765313
1979-02-21 06:00:00,54280.902,270.90317,277.4476,-2.715764,0.8240967
1979-02-21 12:00:00,54486.5,271.88702,279.3805,-1.5894958,1.4906934
1979-02-21 18:00:00,54635.56,272.71494,276.41653,-0.051425774,-0.71044093
1979-02-22 00:00:00,54746.062,273.3021,271.39578,0.18070762,-1.7647017
1979-02-22 06:00:00,54951.66,273.91928,275.76108,0.0027713776,-1.2814189
1979-02-22 12:00:00,55118.707,274.98715,283.16882,1.3500366,0.28699526
1979-02-22 18:00:00,55226.645,274.96646,277.77628,1.1651711,-1.6649853
1979-02-23 00:00:00,55244.64,273.8555,273.9548,0.53459996,-1.9914538
1979-02-23 06:00:00,55145.7,271.954,277.246,0.27499628,-1.9206963
1979-02-23 12:00:00,54898.98,271.82126,281.39328,0.9753563,-2.6096947
1979-02-23 18:00:00,54468.51,269.70413,276.31888,3.0395622,-0.9481211
1979-02-24 00:00:00,54244.918,268.67685,274.42136,2.319899,-1.8562218
1979-02-24 06:00:00,54451.8,268.324,276.12692,2.1132557,-3.4871979
1979-02-24 12:00:00,54203.8,269.6014,278.7961,0.40640673,-4.365521
1979-02-24 18:00:00,54295.03,268.9363,272.28445,1.0246042,-1.9862629
1979-02-25 00:00:00,54084.297,268.9148,270.0109,0.19085424,-1.8078667
1979-02-25 06:00:00,54125.418,269.27698,274.28113,0.09582313,-1.2805995
1979-02-25 12:00:00,54397.832,271.35672,279.97437,1.6908125,-0.0837307
1979-02-25 18:00:00,54582.875,272.9797,274.8501,0.7850466,-1.2379812
1979-02-26 00:00:00,54588.01,273.38815,272.6448,0.35121918,-1.3352385
1979-02-26 06:00:00,54719.082,273.78812,275.7478,-0.09993156,-0.299009
1979-02-26 12:00:00,54803.887,274.05447,280.2927,1.001589,1.2060238
1979-02-26 18:00:00,54823.168,273.3378,276.80237,-1.1435422,0.28836092
1979-02-27 00:00:00,54674.11,272.21674,273.65982,-0.5396983,-0.741039
1979-02-27 06:00:00,54602.152,272.03036,276.15433,0.10077238,0.1449337
1979-02-27 12:00:00,54564.887,273.27042,280.59842,1.3552337,1.4644667
1979-02-27 18:00:00,54492.92,272.56146,277.11935,-0.95842934,0.5631952
1979-02-28 00:00:00,54208.94,271.71933,272.19534,-0.89037323,-1.0762495
1979-02-28 06:00:00,53766.906,271.01605,273.97025,-0.6750682,-0.27933916
1979-02-28 12:00:00,53215.645,270.90927,276.94125,1.9966941,0.2094075
1979-02-28 18:00:00,52860.996,272.47537,274.77365,1.5264878,-1.4904133
1979-03-01 00:00:00,52678.52,272.03564,272.57236,0.9149718,-1.9477426
1979-03-01 06:00:00,52900.824,271.19632,275.90366,1.5005027,-2.5998597
1979-03-01 12:00:00,53286.324,272.66135,280.912,1.1327518,-3.7095792
1979-03-01 18:00:00,53813.168,271.14072,275.00943,1.5626193,-2.0633042
1979-03-02 00:00:00,54365.707,271.87646,270.96066,0.63309574,-1.9291652
1979-03-02 06:00:00,54851.434,272.81848,275.86667,0.39972463,-1.5343982
1979-03-02 12:00:00,55247.207,274.4646,283.4561,0.5662767,-0.6929566
1979-03-02 18:00:00,55535.047,275.2056,277.0886,0.06711546,-1.9160517
1979-03-03 00:00:00,55636.562,275.2097,273.75012,0.07404486,-1.8707013
1979-03-03 06:00:00,55821.598,276.05383,278.53357,-0.05711794,-0.46593094
1979-03-03 12:00:00,55988.645,277.39905,285.18008,1.6390897,1.0169731
1979-03-03 18:00:00,56140.277,278.52014,281.66727,0.2005059,-1.006858
1979-03-04 00:00:00,56109.438,278.14536,277.17368,-0.15561374,-1.7802736
1979-03-04 06:00:00,56150.55,278.58835,280.45062,0.027766705,-0.3563795
1979-03-04 12:00:00,56113.293,279.39395,287.37064,0.863249,1.1287098
1979-03-04 18:00:00,56028.48,278.86526,283.37402,-0.423879,-0.900585
1979-03-05 00:00:00,55770.2,277.6301,279.35568,-0.08533033,-1.3939756
1979-03-05 06:00:00,55596.73,277.50424,281.70853,-0.10537592,-0.4473537
1979-03-05 12:00:00,55465.656,278.3427,286.496,1.1258224,0.7077157
1979-03-05 18:00:00,55296.043,277.77383,281.63492,-0.056127865,-1.1412703
1979-03-06 00:00:00,55078.875,276.48465,276.7897,-0.049693584,-0.95659
1979-03-06 06:00:00,55054.457,275.78992,279.97336,-0.25386205,-0.07198397
1979-03-06 12:00:00,54981.22,276.78064,283.73798,0.54573613,0.73421603
1979-03-06 18:00:00,54860.434,276.94064,282.392,-0.24668534,-1.2333369
1979-03-07 00:00:00,54713.938,276.21262,279.11963,0.47446284,-1.0623165
1979-03-07 06:00:00,54657.402,276.00064,281.3227,1.5653415,-0.42249298
1979-03-07 12:00:00,54704.95,275.94748,284.36136,3.2382863,0.16351064
1979-03-07 18:00:00,54782.043,275.79764,278.53885,1.1641814,-0.95850277
1979-03-08 00:00:00,54863.0,274.82312,275.65176,-0.0058902106,-1.2035586
1979-03-08 06:00:00,54956.8,273.8214,279.09586,-0.9492728,-0.019803047
1979-03-08 12:00:00,55054.457,273.75888,282.1495,-0.5330164,1.7565126
1979-03-08 18:00:00,55148.26,274.19415,280.19675,-0.9378888,0.6216593
1979-03-09 00:00:00,55069.88,274.6542,279.62543,-0.43006578,-0.7290185
1979-03-09 06:00:00,55134.13,274.32693,281.29428,1.1901665,-0.049035072
1979-03-09 12:00:00,55315.312,275.16095,284.25305,3.1425126,0.2943716
1979-03-09 18:00:00,55554.324,276.83792,280.41592,1.8952285,-1.0661412
1979-03-10 00:00:00,55505.49,277.0316,278.11188,2.088013,-1.4385067
1979-03-10 06:00:00,55574.887,277.4474,282.39023,3.7332408,-1.6696297
1979-03-10 12:00:00,55625.0,278.65494,287.30453,4.30318,-2.9864311
1979-03-10 18:00:00,55648.125,279.01065,282.85376,2.7586758,-1.4674653
1979-03-11 00:00:00,55627.562,279.26117,279.53857,2.018472,-1.9772476
1979-03-11 06:00:00,55766.34,281.15536,282.6556,1.7056612,-2.0223248
1979-03-11 12:00:00,55883.28,281.7088,289.7587,2.171413,-0.64159584
1979-03-11 18:00:00,55943.67,282.70117,282.55176,1.2225858,-1.9712375
1979-03-12 00:00:00,55943.67,281.5212,278.02405,0.16585891,-1.9600362
1979-03-12 06:00:00,55983.504,281.18054,282.5219,0.3222642,-0.9156106
1979-03-12 12:00:00,56129.99,281.8083,289.79013,1.2847027,0.9347413
1979-03-12 18:00:00,56123.574,281.47495,284.99493,0.27400637,-0.22306061
1979-03-13 00:00:00,55887.137,280.338,277.31607,-0.13977528,-1.0191517
1979-03-13 06:00:00,55632.703,280.34937,282.26297,-0.39690414,-0.45227146
1979-03-13 12:00:00,55329.45,281.0165,288.13635,-0.77455395,1.3377041
1979-03-13 18:00:00,55037.76,281.72058,283.87668,-1.7431792,-0.79731655
1979-03-14 00:00:00,54561.03,281.3105,280.07596,-1.0618749,-1.4016247
1979-03-14 06:00:00,54025.188,278.46695,282.36594,-1.9248272,0.15804672
1979-03-14 12:00:00,53463.652,278.16403,284.0548,-1.7441689,1.3385242
1979-03-14 18:00:00,52905.97,276.80502,281.31952,-0.1969425,-0.63230705
1979-03-15 00:00:00,52424.094,275.27304,278.76886,1.4012642,-0.9915592
1979-03-15 06:00:00,52227.49,273.35324,278.41403,3.4919503,-1.8712478
1979-03-15 12:00:00,52278.895,272.9996,279.6768,5.2831893,-3.3571575
1979-03-15 18:00:00,52294.312,271.06357,275.60593,3.7458618,-1.4324961
1979-03-16 00:00:00,52269.895,270.01355,273.09784,2.6146443,-0.71344596
1979-03-16 06:00:00,52579.582,269.6745,275.73062,2.9764557,-0.12115828
1979-03-16 12:00:00,52945.797,272.57486,280.08704,1.9776384,1.1298031
1979-03-16 18:00:00,53012.613,273.2952,278.44968,-1.2286743,-0.97653294
1979-03-17 00:00:00,52998.484,272.4908,276.9332,-0.979465,-0.863157
1979-03-17 06:00:00,53106.42,272.8043,278.56592,-1.401908,-0.426864
1979-03-17 12:00:00,53195.09,275.32864,282.82333,-2.2475374,1.0951071
1979-03-17 18:00:00,53115.418,275.17313,281.1638,-3.0045698,1.4172039
1979-03-18 00:00:00,52798.03,273.19977,276.07538,-0.6909067,-0.4287764
1979-03-18 06:00:00,52931.668,272.0994,277.8999,0.47372007,0.33316484
1979-03-18 12:00:00,53035.75,274.73422,281.5983,0.55588275,1.2756891
1979-03-18 18:00:00,53061.45,275.38672,279.82373,-1.8882006,-1.0401875
1979-03-19 00:00:00,52895.688,273.82913,275.61588,-0.7245636,-1.4264857
1979-03-19 06:00:00,52796.74,273.05804,277.45364,-0.15264416,-0.40446186
1979-03-19 12:00:00,52790.312,274.1089,280.49918,1.963037,0.2400055
1979-03-19 18:00:00,52700.363,274.33994,275.96707,1.836329,-1.4518932
1979-03-20 00:00:00,52556.45,273.01947,272.5277,0.5900345,-1.8275366
1979-03-20 06:00:00,52573.156,271.7908,276.57108,0.5999336,-0.18645287
1979-03-20 12:00:00,52605.28,273.1819,281.26562,1.3109351,1.5354977
1979-03-20 18:00:00,52787.75,272.637,277.1683,-0.6102292,-1.4278516
1979-03-21 00:00:00,52846.86,271.76114,273.8995,-0.3078122,-1.3155686
1979-03-21 06:00:00,52956.08,271.95157,276.9227,0.9889676,-1.459816
1979-03-21 12:00:00,53224.645,274.44064,282.45352,3.749079,-1.1565685
1979-03-21 18:00:00,53714.223,274.36227,278.18588,2.0103054,-1.6174493
1979-03-22 00:00:00,54002.06,273.85553,273.9565,0.7395107,-1.6362997
1979-03-22 06:00:00,54287.324,273.49292,278.95627,1.8781525,-0.7495077
1979-03-22 12:00:00,54594.438,274.99283,284.06406,2.7807014,0.20558262
1979-03-22 18:00:00,54771.766,275.86258,279.7255,-0.6636842,-1.3926096
1979-03-23 00:00:00,54681.812,273.9875,276.10925,0.014155547,-0.9218944
1979-03-23 06:00:00,54526.34,273.7065,279.60757,0.92264366,-0.4481732
1979-03-23 12:00:00,54620.137,276.62027,285.05002,4.1141076,-1.3303213
1979-03-23 18:00:00,54861.715,277.6033,282.20984,1.0552913,-1.3650169
1979-03-24 00:00:00,54936.24,277.07788,277.5673,0.12255017,-1.2049242
1979-03-24 06:00:00,55235.645,277.4153,282.31848,0.82018805,-0.45254454
1979-03-24 12:00:00,55486.22,278.81818,287.4558,0.067363106,0.78175163
1979-03-24 18:00:00,55582.59,279.86334,284.1201,-1.5674702,-1.0281671
1979-03-25 00:00:00,55371.855,279.60956,282.5847,-1.6110263,-0.6735595
1979-03-25 06:00:00,55090.44,279.169,283.55765,-2.0116918,0.8036073
1979-03-25 12:00:00,54868.137,280.17883,284.3683,-1.500899,1.997744
1979-03-25 18:00:00,54719.082,280.2442,284.80878,-0.8732974,0.8312006
1979-03-26 00:00:00,54436.387,278.03452,282.57043,-0.79311466,-0.81124973
1979-03-26 06:00:00,54277.043,277.1851,283.2896,0.11685816,0.11433569
1979-03-26 12:00:00,54199.95,277.97928,285.553,1.9746686,0.58477783
1979-03-26 18:00:00,54045.75,277.78397,281.38547,1.1122111,-0.7372141
1979-03-27 00:00:00,53822.16,276.60892,276.868,0.92858297,-1.1778778
