time,z500,t850,t2m,u10,v10
1979-01-17 12:00:00,53634.55,267.5651,276.03287,-5.488497,-0.7620743
1979-01-17 18:00:00,53973.793,268.84778,275.10675,-6.0059714,-1.6436763
1979-01-18 00:00:00,54032.902,270.86502,275.8799,-6.428663,-2.2498968
1979-01-18 06:00:00,54009.77,267.33365,275.25092,-7.430201,-2.594942
1979-01-18 12:00:00,53683.38,263.61877,275.2759,-8.014743,-0.36594167
1979-01-18 18:00:00,53067.875,265.4013,274.75522,-8.653728,-0.5211169
1979-01-19 00:00:00,52352.137,263.7085,274.39462,-9.818108,0.057784397
1979-01-19 06:00:00,52409.965,264.8507,273.7807,-9.666652,1.4046373
1979-01-19 12:00:00,53162.965,269.58273,274.1843,-10.041332,3.1091025
1979-01-19 18:00:00,53653.832,271.27795,274.81598,-9.727284,3.4279215
1979-01-20 00:00:00,53823.45,273.2075,275.14206,-8.935604,3.20636
1979-01-20 06:00:00,53793.89,272.1014,274.6558,-8.069187,3.1774015
1979-01-20 12:00:00,53687.24,271.49072,274.2191,-5.5926843,3.5164368
1979-01-20 18:00:00,53602.426,270.85245,275.88275,-3.2364557,3.3590763
1979-01-21 00:00:00,53613.996,269.24002,276.47034,-1.1096379,2.8334486
1979-01-21 06:00:00,53743.777,268.57858,274.86786,-0.33255973,1.1899058
1979-01-21 12:00:00,53819.59,268.85184,276.13522,-1.1269612,0.19246991
1979-01-21 18:00:00,53968.645,268.40195,275.7313,-2.7496681,-0.2389059
1979-01-22 00:00:00,54041.895,271.04044,274.6708,-3.108015,-1.0945536
1979-01-22 06:00:00,54035.47,271.82083,273.8021,-4.8831677,-0.90987366
1979-01-22 12:00:00,53978.926,271.69983,273.09515,-5.7644334,-0.563735
1979-01-22 18:00:00,53787.465,271.76602,273.59457,-5.032644,-1.3909706
1979-01-23 00:00:00,53350.574,270.7964,273.6898,-4.049666,-2.470092
1979-01-23 06:00:00,52836.574,265.8666,273.78287,-2.5890555,-3.9732125
1979-01-23 12:00:00,52336.72,263.61227,274.3682,-0.6042897,-5.4044824
1979-01-23 18:00:00,52133.688,263.99356,274.0989,1.2139243,-5.02119
1979-01-24 00:00:00,51955.08,264.70535,272.74838,4.2066646,-3.0883331
1979-01-24 06:00:00,52042.457,266.5228,271.50858,4.7634873,-0.54461175
1979-01-24 12:00:00,52056.594,267.49606,273.59415,5.367579,2.0179608
1979-01-24 18:00:00,51779.035,269.58435,274.50928,6.2013288,3.5074213
1979-01-25 00:00:00,51302.3,267.71777,274.35764,4.422464,0.5435254
1979-01-25 06:00:00,50936.082,265.97058,272.9638,2.501795,0.5967986
1979-01-25 12:00:00,50663.668,265.81952,273.371,0.9325428,1.3068336
1979-01-25 18:00:00,50213.92,265.57425,269.43237,1.9665018,1.0164267
1979-01-26 00:00:00,50098.277,265.39316,269.7888,0.5034175,1.5928692
1979-01-26 06:00:00,50027.605,264.7147,272.09174,0.0119280815,-0.9407449
1979-01-26 12:00:00,50239.625,265.7241,272.74594,3.063073,-1.3150223
1979-01-26 18:00:00,50449.074,265.4817,268.8432,3.4526017,1.6551571
1979-01-27 00:00:00,50596.855,265.5154,267.82748,3.2786252,1.980806
1979-01-27 06:00:00,50513.324,265.4943,269.69305,3.1412754,2.890273
1979-01-27 12:00:00,50555.73,265.8317,270.97745,2.5621793,0.4255053
1979-01-27 18:00:00,50727.918,265.48453,266.2863,2.0254014,0.9268182
1979-01-28 00:00:00,50919.375,265.5422,264.70926,1.2136766,2.4498823
1979-01-28 06:00:00,50968.207,265.98642,266.75607,-0.32835278,4.2964096
1979-01-28 12:00:00,51004.188,267.30362,272.47614,-2.5076356,7.3758674
1979-01-28 18:00:00,50848.707,267.93948,273.65424,-4.085797,7.8834634
1979-01-29 00:00:00,50522.316,268.64682,273.72488,-0.83271104,5.85854
1979-01-29 06:00:00,50473.49,269.07477,274.19083,-0.19446754,4.1054463
1979-01-29 12:00:00,50496.62,268.58835,274.6411,-2.489075,2.917866
1979-01-29 18:00:00,50559.582,268.043,275.24136,-2.3893418,-0.4287766
1979-01-30 00:00:00,50733.05,267.4656,276.33002,-0.57162267,-3.610136
1979-01-30 06:00:00,51121.125,267.43112,276.16214,0.98476046,-5.3367305
1979-01-30 12:00:00,51668.52,267.46237,275.95828,2.31,-4.1914954
1979-01-30 18:00:00,52264.76,266.82083,274.4775,3.7983272,-2.414087
1979-01-31 00:00:00,52606.562,267.3381,272.195,3.964384,0.79322594
1979-01-31 06:00:00,52839.145,268.56192,274.21793,4.952808,3.0692165
1979-01-31 12:00:00,52893.113,269.1483,276.18234,5.512848,3.7284367
1979-01-31 18:00:00,52810.875,269.4528,275.8242,5.090652,4.606213
1979-02-01 00:00:00,52690.082,270.49957,275.93814,3.2862968,4.6717796
1979-02-01 06:00:00,52336.72,271.46188,276.27017,0.55835754,4.7895274
1979-02-01 12:00:00,52021.895,271.3811,275.8131,-1.5033737,0.95550364
1979-02-01 18:00:00,51829.145,269.70047,275.39233,-3.4562156,-6.37979
1979-02-02 00:00:00,51712.22,265.43134,276.11334,-2.2517443,-6.376785
1979-02-02 06:00:00,51759.76,264.28226,275.2313,1.6739839,-4.04479
1979-02-02 12:00:00,52027.035,265.1179,274.10928,3.691417,-1.4139189
1979-02-02 18:00:00,52326.438,268.19852,272.07916,4.857776,1.9846312
1979-02-03 00:00:00,52470.355,270.1199,273.58643,6.703955,2.066043
1979-02-03 06:00:00,52472.926,270.3266,275.42023,7.5815086,2.1307907
1979-02-03 12:00:00,52448.51,269.7277,278.1501,7.175894,1.1336273
1979-02-03 18:00:00,52429.24,268.47302,277.1337,4.7258706,0.8710868
1979-02-04 00:00:00,52397.113,268.38043,276.15903,3.3177264,1.2062973
1979-02-04 06:00:00,52325.152,268.5185,275.36124,0.92115897,1.7196312
1979-02-04 12:00:00,52242.918,268.85184,275.99817,-0.69981575,1.1896324
1979-02-04 18:00:00,52176.094,268.02353,275.68494,-1.960464,-0.3167664
1979-02-05 00:00:00,52182.52,266.91788,275.81973,-2.4286902,-1.7130675
1979-02-05 06:00:00,52357.28,265.7716,276.68784,-2.763032,-2.5444012
1979-02-05 12:00:00,52648.97,264.77072,277.03696,-1.7590175,-0.95249206
1979-02-05 18:00:00,52913.676,265.47925,275.36844,0.5019326,-0.17825635
1979-02-06 00:00:00,53116.7,265.543,272.85934,0.43882594,0.981458
1979-02-06 06:00:00,53254.2,266.32382,272.72476,-0.79534197,1.9657803
1979-02-06 12:00:00,53215.645,269.04553,275.3323,-4.0249176,4.688445
1979-02-06 18:00:00,53037.035,271.43835,274.3414,-4.696323,4.7428102
1979-02-07 00:00:00,52683.668,272.60205,274.0884,-5.2187467,3.0683966
1979-02-07 06:00:00,52386.832,271.95523,274.66403,-4.759429,0.11788718
1979-02-07 12:00:00,52340.574,271.6893,275.24957,-2.8461845,-3.6743371
1979-02-07 18:00:00,52489.63,268.9302,275.75082,-1.3046497,-6.695604
1979-02-08 00:00:00,52692.656,263.81003,275.19385,-1.0769707,-6.236089
1979-02-08 06:00:00,52893.125,265.92468,276.7504,-1.5771221,-4.435186
1979-02-08 12:00:00,53030.61,266.04,276.3017,-3.7732332,-1.990088
1979-02-08 18:00:00,52976.64,266.87198,274.6921,-3.5492668,-0.039472897
1979-02-09 00:00:00,52801.88,267.33813,274.01852,-3.7388344,0.61865455
1979-02-09 06:00:00,52616.844,267.95328,275.22284,-4.4018254,0.10012945
1979-02-09 12:00:00,52589.863,267.8534,275.33066,-5.492209,-0.4271377
1979-02-09 18:00:00,52568.02,267.92932,275.5402,-6.0621486,-0.412385
1979-02-10 00:00:00,52528.176,266.4789,275.60052,-7.320074,-0.717817
1979-02-10 06:00:00,52496.05,267.85666,275.7623,-8.490642,-0.83856934
1979-02-10 12:00:00,52516.613,271.3478,275.77353,-8.780931,-0.47412682
1979-02-10 18:00:00,52454.938,271.96985,275.38998,-8.415408,-1.1453676
1979-02-11 00:00:00,52327.72,272.50217,275.21774,-8.59755,-1.1658577
1979-02-11 06:00:00,52267.324,272.82214,275.80338,-9.685708,-1.7920213
1979-02-11 12:00:00,52233.918,273.38614,276.29565,-9.409275,-1.6261916
1979-02-11 18:00:00,52151.676,273.61108,275.8349,-8.890317,-1.7414799
1979-02-12 00:00:00,51876.69,271.06235,274.8834,-8.623783,-1.8133307
1979-02-12 06:00:00,51578.58,267.37912,274.14432,-8.244649,-2.4793804
1979-02-12 12:00:00,51399.97,268.34064,273.79398,-7.7133155,-2.3558962
1979-02-12 18:00:00,51315.156,270.16174,275.13373,-4.535463,-0.1976533
1979-02-13 00:00:00,51283.03,271.32913,274.2569,-3.314906,0.2397321
1979-02-13 06:00:00,51285.605,272.19278,276.03598,-6.0138907,-1.8032221
1979-02-13 12:00:00,51370.406,272.51923,275.85928,-8.22089,-2.0758712
1979-02-13 18:00:00,51448.797,271.22763,275.05444,-9.516681,-4.05763
1979-02-14 00:00:00,51426.95,265.42972,273.92178,-9.5763235,-6.4347024
1979-02-14 06:00:00,51069.72,261.3096,272.06668,-8.937833,-7.564911
1979-02-14 12:00:00,50559.582,259.93515,269.93848,-8.412438,-7.50754
1979-02-14 18:00:00,50329.574,258.83273,269.64612,-6.3541718,-7.374494
1979-02-15 00:00:00,50504.33,259.18396,270.1436,-7.956585,-7.932905
1979-02-15 06:00:00,51078.72,258.92044,270.18793,-8.216931,-8.628187
1979-02-15 12:00:00,52137.543,259.93677,270.88843,-9.041277,-8.236698
1979-02-15 18:00:00,52920.105,260.759,271.91983,-8.372594,-6.768547
1979-02-16 00:00:00,53306.887,261.43506,272.7969,-7.6808953,-4.8952465
1979-02-16 06:00:00,53548.457,263.15872,273.50705,-6.0425973,-3.419719
1979-02-16 12:00:00,53676.957,264.9518,273.5108,-4.567635,-3.571069
1979-02-16 18:00:00,53656.395,266.23898,273.3306,-2.6796322,-2.8495605
1979-02-17 00:00:00,53576.73,267.868,274.14575,-2.5162976,-1.8944694
1979-02-17 06:00:00,53642.266,269.10605,273.58853,-3.8754413,-0.58012646
1979-02-17 12:00:00,53778.473,270.9568,272.70187,-3.363411,-1.2920734
1979-02-17 18:00:00,53888.98,271.80093,273.23898,-2.4512107,-0.71617824
1979-02-18 00:00:00,53977.645,272.25772,273.27176,-2.0102067,-0.61673516
1979-02-18 06:00:00,54071.45,272.92892,273.43848,-1.664729,-0.09056091
1979-02-18 12:00:00,54226.938,273.50916,273.48416,-1.0834054,0.18509388
1979-02-18 18:00:00,54401.688,273.14902,272.70605,0.1740257,1.1057612
1979-02-19 00:00:00,54482.645,273.10922,272.60336,0.41432586,0.85169
1979-02-19 06:00:00,54645.832,272.3162,272.90646,-0.30360523,1.6944975
1979-02-19 12:00:00,54887.418,272.59274,274.5284,-0.6827399,1.3715805
1979-02-19 18:00:00,55184.25,272.24313,273.10355,-0.97897005,1.9185175
1979-02-20 00:00:00,55383.418,271.49033,272.60733,-0.6990733,2.0037544
1979-02-20 06:00:00,55581.31,271.95605,273.30295,-1.5451975,2.6889284
1979-02-20 12:00:00,55636.562,273.8677,274.56644,-1.700613,3.5768135
1979-02-20 18:00:00,55469.51,274.2644,274.4418,-1.7760936,3.1686592
1979-02-21 00:00:00,55158.543,272.70154,273.92,-1.4798635,2.970866
1979-02-21 06:00:00,54913.113,272.5237,273.75723,-1.9198775,2.7870054
1979-02-21 12:00:00,54747.355,272.74783,273.88757,-1.1606182,2.8454692
1979-02-21 18:00:00,54672.824,272.30566,274.16736,0.3445374,2.0665896
1979-02-22 00:00:00,54476.22,269.89377,273.8165,2.0036235,1.5502504
1979-02-22 06:00:00,54092.004,268.60825,275.035,3.4048386,-1.7606038
1979-02-22 12:00:00,53652.543,267.88467,277.25748,4.6961737,-3.1746628
1979-02-22 18:00:00,53432.812,267.505,275.89542,4.402666,-1.3046407
1979-02-23 00:00:00,53430.24,267.6313,274.70642,4.601885,-1.9053973
1979-02-23 06:00:00,53919.824,267.8339,276.1354,4.2633367,-3.7513778
1979-02-23 12:00:00,54460.8,267.60165,278.83423,2.4723449,-7.3665714
1979-02-23 18:00:00,54888.7,267.91147,277.26102,1.6677972,-5.391642
1979-02-24 00:00:00,55139.27,267.77136,275.75702,1.4153705,-3.81995
1979-02-24 06:00:00,55330.73,267.9622,276.3493,-0.46867242,-4.2281036
1979-02-24 12:00:00,55517.06,268.90585,276.5559,-1.6639862,-2.9970856
1979-02-24 18:00:00,55630.137,270.46426,274.7114,-0.8750294,-1.3723933
1979-02-25 00:00:00,55623.707,270.9036,272.14337,0.57543373,0.71918964
1979-02-25 06:00:00,55644.27,271.41968,273.2064,1.8452382,2.1993625
1979-02-25 12:00:00,55646.844,271.97958,275.75223,2.7440748,2.2848723
1979-02-25 18:00:00,55586.45,272.64713,273.3358,2.4409153,2.3080943
1979-02-26 00:00:00,55371.855,272.93057,271.62512,3.1652806,1.993646
1979-02-26 06:00:00,55260.05,272.74417,273.71854,4.0005155,2.4154599
1979-02-26 12:00:00,55126.42,272.1879,278.40836,4.9599843,2.3944235
1979-02-26 18:00:00,54922.105,271.7514,277.21304,4.1697903,2.9175923
1979-02-27 00:00:00,54563.605,271.52725,275.2282,3.7438822,3.1601903
1979-02-27 06:00:00,54199.95,272.9338,276.3218,4.500914,5.123645
1979-02-27 12:00:00,53745.062,274.3708,279.8326,5.8434772,7.0851874
1979-02-27 18:00:00,53103.855,272.3223,279.21234,3.166518,7.7618923
1979-02-28 00:00:00,52352.137,271.19754,277.9645,1.4651133,7.626114
1979-02-28 06:00:00,51682.66,269.67856,276.47217,1.9021579,2.5709076
1979-02-28 12:00:00,51225.207,266.84885,275.86282,3.6555328,-4.737613
1979-02-28 18:00:00,51004.188,266.49844,274.5967,4.131926,0.47058263
1979-03-01 00:00:00,51076.145,266.82205,272.6743,4.22572,2.0695946
1979-03-01 06:00:00,51388.402,266.5638,274.7293,6.0226502,1.125158
1979-03-01 12:00:00,52281.457,267.8745,278.60388,6.6175857,0.21432526
1979-03-01 18:00:00,53100.0,269.95386,278.28976,4.6704364,4.508682
1979-03-02 00:00:00,53716.793,273.67767,279.51578,6.1127324,5.5080314
1979-03-02 06:00:00,54220.504,276.29788,282.49316,7.237763,3.6497562
1979-03-02 12:00:00,54779.473,279.3846,284.47702,8.508557,4.344492
1979-03-02 18:00:00,55062.17,280.92026,283.0364,7.6089783,5.5938134
1979-03-03 00:00:00,55005.637,281.6759,283.62683,7.2907233,6.4240546
1979-03-03 06:00:00,54814.17,279.17874,284.5812,7.6406555,6.939574
1979-03-03 12:00:00,54648.406,274.8621,283.35233,6.163713,1.2879826
1979-03-03 18:00:00,54310.457,271.86386,279.16232,4.2079015,0.603082
1979-03-04 00:00:00,53913.395,268.97165,276.95993,4.3172865,1.9562184
1979-03-04 06:00:00,53572.875,268.33823,278.0314,6.317148,1.1909984
1979-03-04 12:00:00,53743.777,268.07794,280.5684,7.421144,-0.021169344
1979-03-04 18:00:00,54005.91,268.40356,278.18765,4.4590907,2.8402784
1979-03-05 00:00:00,53969.938,268.1104,275.69232,4.703103,3.8978176
1979-03-05 06:00:00,54063.74,268.7678,277.40646,5.036702,4.7531924
1979-03-05 12:00:00,54239.78,269.35657,281.70364,6.7880974,4.3095226
1979-03-05 18:00:00,54255.2,270.73386,279.6263,4.2668014,5.1646247
1979-03-06 00:00:00,53980.215,271.5155,277.27432,2.8955307,6.1880136
1979-03-06 06:00:00,53561.31,272.90213,278.41556,1.8370713,9.00575
1979-03-06 12:00:00,53025.47,271.4554,279.8312,1.2008079,9.559791
1979-03-06 18:00:00,52155.53,271.3157,277.67422,1.020892,7.2256103
1979-03-07 00:00:00,51112.125,268.06006,275.91034,7.2974052,0.7700046
1979-03-07 06:00:00,51130.12,267.00803,276.4349,6.4614277,2.6621554
1979-03-07 12:00:00,51608.137,267.38846,279.09006,6.667576,1.298364
1979-03-07 18:00:00,52223.64,268.0629,276.7747,4.5506573,0.5334174
1979-03-08 00:00:00,52912.39,268.58548,274.79712,3.7644224,1.5666424
1979-03-08 06:00:00,53196.375,269.19293,276.8441,4.1517243,4.955903
1979-03-08 12:00:00,53130.84,270.6279,281.3796,5.8372903,7.56765
1979-03-08 18:00:00,52934.234,272.52612,281.02704,5.2341886,10.077496
1979-03-09 00:00:00,52273.75,273.52255,281.23306,6.822992,9.0836115
1979-03-09 06:00:00,51334.434,271.5488,280.4202,8.292263,2.820062
1979-03-09 12:00:00,50410.52,267.48877,277.5978,10.125325,0.12608306
1979-03-09 18:00:00,50695.793,267.00272,275.36984,9.939965,-1.1093059
1979-03-10 00:00:00,51349.844,266.3547,274.6381,7.535725,-0.19410165
1979-03-10 06:00:00,52006.48,266.9816,275.7339,4.261852,3.0924377
1979-03-10 12:00:00,52720.926,267.35315,278.51126,1.5353969,5.591082
1979-03-10 18:00:00,53061.45,271.29868,277.5335,-1.0856323,5.3829074
1979-03-11 00:00:00,53177.105,276.6759,279.57428,3.3479187,4.315533
1979-03-11 06:00:00,53250.344,277.22366,284.55515,7.107343,1.9316307
1979-03-11 12:00:00,53151.395,275.38467,284.9495,8.31404,1.125158
1979-03-11 18:00:00,52795.457,269.85275,279.94553,6.374563,0.12307739
1979-03-12 00:00:00,52560.3,268.71176,278.06912,7.5342407,1.3398899
1979-03-12 06:00:00,52665.67,269.04514,279.3219,10.085482,1.4893274
1979-03-12 12:00:00,52854.566,269.43167,281.61374,12.203885,-0.1757981
1979-03-12 18:00:00,52959.938,270.58606,279.53415,7.3978806,0.71044797
1979-03-13 00:00:00,52918.812,270.6502,277.4963,5.4163322,0.7907674
1979-03-13 06:00:00,52741.49,269.2319,277.88528,2.857914,-0.43997765
1979-03-13 12:00:00,52511.48,268.5258,278.68228,-1.3900294,-1.6546038
1979-03-13 18:00:00,52385.547,268.1218,276.9607,-1.9740752,-2.6064165
1979-03-14 00:00:00,52300.74,267.32025,276.2788,-2.2138805,-3.5229867
1979-03-14 06:00:00,52257.05,266.82205,277.1074,-3.1359804,-4.1852117
1979-03-14 12:00:00,52287.887,266.93695,277.2881,-3.1503334,-5.003432
1979-03-14 18:00:00,52235.203,266.7319,276.15048,-1.9287869,-4.1570725
1979-03-15 00:00:00,52131.125,266.08548,274.62924,-2.6232073,-3.0528176
1979-03-15 06:00:00,52069.438,265.113,275.1184,-6.3244743,-5.035396
1979-03-15 12:00:00,52074.582,264.8032,275.00827,-7.5244904,-7.213309
1979-03-15 18:00:00,52005.19,264.68704,274.35312,-5.962663,-8.235606
1979-03-16 00:00:00,51863.844,264.59286,274.12906,-5.498148,-9.672067
1979-03-16 06:00:00,51777.75,265.5499,274.1459,-7.233705,-9.390129
1979-03-16 12:00:00,51833.004,265.84592,273.83185,-7.821958,-7.3512726
1979-03-16 18:00:00,51699.363,265.70987,273.8477,-7.1587195,-6.4969907
1979-03-17 00:00:00,51510.473,266.24423,274.1051,-6.6751494,-5.7314973
1979-03-17 06:00:00,51388.395,267.26544,274.8505,-7.295822,-5.1954885
1979-03-17 12:00:00,51479.637,267.36572,275.02628,-5.5577903,-2.4703653
1979-03-17 18:00:00,51469.355,267.5363,275.55804,-2.0052574,1.078715
1979-03-18 00:00:00,51333.145,267.57404,273.9969,-1.8847361,1.6906725
1979-03-18 06:00:00,51362.7,268.03247,275.46985,-2.5115955,0.26541266
1979-03-18 12:00:00,51502.76,268.45352,276.6301,-3.0642116,-0.15312259
1979-03-18 18:00:00,51655.676,267.46036,275.74796,-2.7221985,-0.30693182
1979-03-19 00:00:00,51759.76,266.0051,275.5615,-3.697506,0.3883505
1979-03-19 06:00:00,51903.676,265.6108,275.19553,-4.3357487,1.336338
1979-03-19 12:00:00,52091.285,267.97195,275.77808,-3.9321136,2.3990686
1979-03-19 18:00:00,52081.004,269.78738,275.1029,-2.344796,2.7848198
1979-03-20 00:00:00,51816.3,269.4601,275.07748,-1.116567,2.259738
1979-03-20 06:00:00,51524.605,269.68262,276.47192,-1.0504907,3.1320508
1979-03-20 12:00:00,51310.016,270.21127,277.94943,-0.6854623,2.9580252
1979-03-20 18:00:00,51202.074,270.39847,277.47122,0.18318224,3.3230143
1979-03-21 00:00:00,50909.105,270.31076,276.3018,1.0278212,5.1444077
1979-03-21 06:00:00,50458.074,267.59476,276.81375,4.958747,3.6314518
1979-03-21 12:00:00,50156.098,265.8114,276.98206,9.2910795,3.2189267
1979-03-21 18:00:00,50458.074,266.0449,274.93192,8.376158,2.6198094
1979-03-22 00:00:00,50823.004,266.77902,274.55554,7.1508985,2.6632478
1979-03-22 06:00:00,51115.98,266.70755,275.5793,3.653058,2.9091241
1979-03-22 12:00:00,51163.53,266.2873,277.1315,3.8339634,-0.15394242
1979-03-22 18:00:00,51250.902,265.9612,274.8021,4.586294,-0.52029705
1979-03-23 00:00:00,51541.312,265.595,273.088,5.312144,-0.85660046
1979-03-23 06:00:00,52120.844,265.20517,275.45157,4.863468,-1.6914853
1979-03-23 12:00:00,52693.95,265.2523,279.53247,2.877465,-2.4826586
1979-03-23 18:00:00,53040.89,265.72128,274.96082,1.5893469,0.8167203
1979-03-24 00:00:00,53231.066,265.92874,271.9656,0.26757178,2.2165735
1979-03-24 06:00:00,53364.707,267.11887,275.4821,-1.3048972,4.676971
1979-03-24 12:00:00,53449.516,270.09232,279.26172,-4.6064887,7.376414
1979-03-24 18:00:00,53392.98,273.58752,278.70197,-5.352632,7.5722947
1979-03-25 00:00:00,52932.95,277.22934,280.54785,-2.460615,9.074322
1979-03-25 06:00:00,52492.2,278.50797,284.2066,3.0106077,8.141088
1979-03-25 12:00:00,52227.496,277.00522,285.99063,2.1944282,9.164204
1979-03-25 18:00:00,52151.676,276.53824,284.12546,2.8383636,8.013778
1979-03-26 00:00:00,51655.676,272.1014,280.81238,3.225665,5.359139
1979-03-26 06:00:00,50843.562,270.33838,279.0732,1.9999113,4.389023
1979-03-26 12:00:00,50810.156,269.223,278.5375,6.22187,-2.0406287
1979-03-26 18:00:00,50802.45,270.2998,277.70728,3.0806437,5.4908195
1979-03-27 00:00:00,50203.645,269.88037,276.87854,5.586596,4.225106
1979-03-27 06:00:00,50117.543,270.0306,278.10123,5.009975,5.9858494
1979-03-27 12:00:00,50062.297,270.15323,280.22958,4.8295636,4.44011
1979-03-27 18:00:00,50117.547,270.33267,277.10443,0.62517625,-2.418458
1979-03-28 00:00:00,50014.75,268.9347,276.4984,1.2653993,-8.026885
1979-03-28 06:00:00,50130.395,267.57486,276.4415,4.883514,-7.6545196
1979-03-28 12:00:00,50398.957,268.62973,276.53455,5.2925935,-6.0402083
