time,z500,t850,t2m,u10,v10
1979-02-16 00:00:00,54383.7,276.18622,287.5219,9.009441,4.1977925
1979-02-16 06:00:00,55103.293,276.2581,288.33066,7.277357,4.1079044
1979-02-16 12:00:00,55452.81,275.99295,289.0593,7.6765404,3.3418617
1979-02-16 18:00:00,55645.55,276.44812,289.71933,5.6276793,1.4603661
1979-02-17 00:00:00,55526.05,277.73364,290.69733,6.117188,-5.58999
1979-02-17 06:00:00,55562.03,281.99667,292.2706,7.3647265,-10.007549
1979-02-17 12:00:00,55475.938,284.612,292.6414,11.186504,-3.431182
1979-02-17 18:00:00,55385.99,283.4154,291.4787,7.3451552,3.1850612
1979-02-18 00:00:00,55333.31,280.28766,290.42505,-3.3102095,10.458878
1979-02-18 06:00:00,55821.594,278.65738,290.04553,-3.698249,9.656773
1979-02-18 12:00:00,56182.676,281.11963,289.35535,-4.368665,6.3486495
1979-02-18 18:00:00,56411.406,279.0939,289.2935,-4.291204,5.8077254
1979-02-19 00:00:00,56455.094,277.1254,289.2274,-5.490723,4.685987
1979-02-19 06:00:00,56541.188,276.1184,289.56497,-6.486571,2.6670735
1979-02-19 12:00:00,56583.594,280.22635,290.67398,-6.9354916,3.214008
1979-02-19 18:00:00,56663.266,277.96265,291.38977,-8.9336195,1.1221546
1979-02-20 00:00:00,56572.03,278.4166,292.29025,-9.261773,-0.5276714
1979-02-20 06:00:00,56534.76,281.991,292.8878,-6.5882735,-0.37604275
1979-02-20 12:00:00,56363.863,284.76343,292.83817,-1.6691681,4.0530024
1979-02-20 18:00:00,56268.77,284.5714,292.05148,3.9589453,4.985126
1979-02-21 00:00:00,56036.188,283.96884,291.73322,8.122741,-0.5085606
1979-02-21 06:00:00,55986.08,283.3557,292.19604,7.269188,-0.39625296
1979-02-21 12:00:00,55687.965,281.53827,291.38083,5.2430997,2.6351197
1979-02-21 18:00:00,55527.332,277.80264,290.00424,5.864512,7.7771897
1979-02-22 00:00:00,55780.48,276.90247,290.13956,5.6430206,5.2930226
1979-02-22 06:00:00,56217.375,277.39377,290.66983,6.522306,2.8003902
1979-02-22 12:00:00,56261.062,277.85953,290.93494,6.0971437,4.531904
1979-02-22 18:00:00,56514.207,278.62045,290.384,2.6680992,5.4839883
1979-02-23 00:00:00,56667.113,278.69962,289.81406,-0.1313601,1.8614153
1979-02-23 06:00:00,56966.52,283.38007,290.2904,0.15819262,0.052043606
1979-02-23 12:00:00,57174.688,285.55322,291.1521,-0.6173977,0.18946512
1979-02-23 18:00:00,57271.062,286.70883,291.24112,-2.7226858,1.5387744
1979-02-24 00:00:00,57095.02,288.29523,291.51974,-5.218741,0.679842
1979-02-24 06:00:00,57002.5,286.99548,292.13022,-3.6861107,2.4405882
1979-02-24 12:00:00,56782.766,287.82217,292.56882,-1.4578232,3.8852394
1979-02-24 18:00:00,56832.88,288.86246,292.1631,0.89790106,4.3786235
1979-02-25 00:00:00,56712.094,287.81528,291.95596,4.4939837,-1.1109644
1979-02-25 06:00:00,56579.74,286.87204,293.24002,7.646593,-4.1603627
1979-02-25 12:00:00,56464.094,284.33347,293.8346,7.2738976,-5.365688
1979-02-25 18:00:00,56493.645,284.4423,293.52097,6.0756125,-2.4138105
1979-02-26 00:00:00,56338.16,283.3476,293.2302,6.7881036,-3.6961956
1979-02-26 06:00:00,56293.188,282.1465,293.16766,8.253658,-4.379454
1979-02-26 12:00:00,56105.582,281.8367,292.58517,9.363839,0.19493802
1979-02-26 18:00:00,56087.59,279.62497,291.4114,7.5676537,3.3372211
1979-02-27 00:00:00,55929.543,277.38892,290.4524,5.932569,3.6579568
1979-02-27 06:00:00,55857.574,277.05228,289.3162,3.6627042,6.059345
1979-02-27 12:00:00,55630.137,276.6475,289.33423,-0.05885176,8.828447
1979-02-27 18:00:00,55535.043,276.92844,289.81396,-1.8174211,8.922693
1979-02-28 00:00:00,55351.293,278.13318,290.0884,-3.1963599,10.219278
1979-02-28 06:00:00,55230.5,278.538,289.8507,-1.9951049,12.781028
1979-02-28 12:00:00,55258.77,277.96347,290.07184,0.43710276,10.757472
1979-02-28 18:00:00,55522.2,276.28568,289.47284,4.779822,7.818436
1979-03-01 00:00:00,55517.05,276.55896,289.40942,7.1348166,3.3467734
1979-03-01 06:00:00,55583.875,279.5925,291.0626,9.8449335,-2.3982332
1979-03-01 12:00:00,55641.703,279.81665,290.0729,8.538995,4.4286404
1979-03-01 18:00:00,55666.113,276.62717,290.2578,8.333096,5.0225654
1979-03-02 00:00:00,55671.254,276.8517,289.3211,8.464009,5.531527
1979-03-02 06:00:00,55806.176,276.5748,289.20096,5.6868215,7.7823844
1979-03-02 12:00:00,55912.832,275.0907,288.58505,3.225907,8.180701
1979-03-02 18:00:00,56204.52,273.83887,288.3281,0.107946314,8.399257
1979-03-03 00:00:00,56397.27,274.0293,288.379,-1.7562968,7.333248
1979-03-03 06:00:00,56807.176,274.9295,288.89062,-3.3898928,5.780952
1979-03-03 12:00:00,57150.27,278.3537,289.59268,-4.550558,5.0288444
1979-03-03 18:00:00,57331.453,279.34525,290.27335,-5.7476025,4.2226467
1979-03-04 00:00:00,57323.746,276.94348,290.8259,-7.223555,3.2407882
1979-03-04 06:00:00,57305.75,277.90094,291.46817,-8.247368,1.4480788
1979-03-04 12:00:00,57178.543,278.631,292.50824,-7.6266937,2.0523896
1979-03-04 18:00:00,57096.3,278.71506,292.53976,-7.537848,1.6931419
1979-03-05 00:00:00,56759.637,278.9424,292.20175,-6.4024262,3.8371766
1979-03-05 06:00:00,56615.72,279.56165,291.9099,-5.264281,4.870402
1979-03-05 12:00:00,56469.23,280.55563,291.61166,-4.4176607,6.2787175
1979-03-05 18:00:00,56401.125,281.06805,291.38147,-5.554567,6.059068
1979-03-06 00:00:00,56307.324,281.32712,291.25345,-4.724281,4.6589446
1979-03-06 06:00:00,56203.24,281.54434,291.41312,-4.932657,5.1405835
1979-03-06 12:00:00,56284.19,281.8607,291.99643,-3.7596147,4.5294456
1979-03-06 18:00:00,56528.34,281.75388,291.98035,-2.4573932,6.154678
1979-03-07 00:00:00,56572.03,281.48425,291.66663,-2.3472621,4.3272743
1979-03-07 06:00:00,56681.254,281.74533,291.4692,-1.5701848,4.3412013
1979-03-07 12:00:00,56737.793,282.33493,291.63174,-0.95643854,3.321913
1979-03-07 18:00:00,56813.605,281.85538,291.57413,-0.6775375,2.5165355
1979-03-08 00:00:00,56697.957,282.07138,291.30878,-1.2214862,2.346062
1979-03-08 06:00:00,56818.746,282.1315,291.52682,-0.7272764,2.126149
1979-03-08 12:00:00,56856.01,283.96722,292.084,0.5249469,2.6476803
1979-03-08 18:00:00,56985.793,286.66333,291.71613,-0.70080525,2.7788067
1979-03-09 00:00:00,56949.812,288.19492,291.52,-1.577362,0.61127037
1979-03-09 06:00:00,56805.895,288.53235,292.0245,-0.35952362,-2.139253
1979-03-09 12:00:00,56556.61,289.41104,292.6484,1.1740912,-2.96676
1979-03-09 18:00:00,56453.812,290.14108,292.28485,2.6772645,-2.6042368
1979-03-10 00:00:00,56226.363,289.94376,291.6964,3.5738735,-2.542497
1979-03-10 06:00:00,55957.8,285.15732,291.7123,6.8202705,-0.8645026
1979-03-10 12:00:00,55418.113,279.03055,289.3735,7.4352565,5.222807
1979-03-10 18:00:00,55009.49,275.94785,288.9632,11.2157135,0.34682393
1979-03-11 00:00:00,55048.035,276.18985,289.57986,13.494479,0.124451615
1979-03-11 06:00:00,55608.293,276.8456,290.05814,11.809154,4.00464
1979-03-11 12:00:00,56108.145,279.30502,290.52557,7.7428613,5.959896
1979-03-11 18:00:00,56440.957,277.84692,290.63077,4.774626,5.008631
1979-03-12 00:00:00,56605.438,278.03613,290.1135,3.9653757,3.0350657
1979-03-12 06:00:00,56931.824,282.0702,290.2919,4.2309203,1.5081773
1979-03-12 12:00:00,57035.91,283.14053,291.0446,5.9932046,2.192808
1979-03-12 18:00:00,57154.125,284.6376,291.26205,4.8387227,4.1253915
1979-03-13 00:00:00,57080.88,286.78842,291.2323,3.7228482,2.8539426
1979-03-13 06:00:00,57136.137,286.47534,291.15286,2.975466,2.0316226
1979-03-13 12:00:00,57148.99,286.0433,292.16995,4.61921,4.0609117
1979-03-13 18:00:00,57201.67,283.84903,292.46252,2.6198428,6.644797
1979-03-14 00:00:00,57098.875,284.1495,291.86838,1.0107466,5.540812
1979-03-14 06:00:00,57047.48,286.1846,291.9637,-1.5498968,3.5623348
1979-03-14 12:00:00,56957.52,287.81122,292.70435,-1.020539,1.1535739
1979-03-14 18:00:00,56829.027,288.51163,292.43115,0.88207024,1.3920766
1979-03-15 00:00:00,56582.31,288.77396,291.53815,4.900845,1.5447844
1979-03-15 06:00:00,56511.637,287.7633,291.82806,7.039043,2.2851448
1979-03-15 12:00:00,56394.7,286.39902,292.7098,6.0053306,1.9777966
1979-03-15 18:00:00,56440.957,282.3666,292.50314,5.199295,2.211386
1979-03-16 00:00:00,56369.0,285.081,291.6971,3.4929476,2.97414
1979-03-16 06:00:00,56273.91,285.7676,290.7789,5.806111,-0.07936003
1979-03-16 12:00:00,56082.453,284.77563,291.6117,7.0949707,-0.13153608
1979-03-16 18:00:00,56022.06,282.21677,292.71207,5.4371223,-2.385957
1979-03-17 00:00:00,55817.74,283.84418,292.81094,9.061673,-5.6372433
1979-03-17 06:00:00,55858.863,284.11987,292.45764,7.604271,2.2127585
1979-03-17 12:00:00,56051.61,281.05222,290.97897,-0.19892974,5.904985
1979-03-17 18:00:00,56196.812,279.30908,290.25427,-4.2303243,3.7481024
1979-03-18 00:00:00,56022.05,280.4517,290.82733,-3.926419,2.8949287
1979-03-18 06:00:00,55698.24,280.36398,290.49365,-2.0208423,7.098292
1979-03-18 12:00:00,55636.562,280.2905,289.4899,5.2970505,5.496549
1979-03-18 18:00:00,56010.49,284.23886,289.49417,3.6904237,5.462136
1979-03-19 00:00:00,56047.75,280.00912,288.80505,3.102421,4.185491
1979-03-19 06:00:00,55950.094,276.41238,288.74426,4.526156,3.6358242
1979-03-19 12:00:00,55717.51,276.39532,289.64597,5.370794,4.752373
1979-03-19 18:00:00,55644.27,276.21384,289.3508,3.3553402,6.7450614
1979-03-20 00:00:00,55544.043,274.6595,288.2916,2.92894,5.8350425
1979-03-20 06:00:00,55621.137,274.27658,288.00085,2.2100196,4.625883
1979-03-20 12:00:00,55542.76,275.18002,288.32748,0.8751301,5.346844
1979-03-20 18:00:00,55438.67,274.6213,288.3318,1.0778102,7.2578454
1979-03-21 00:00:00,55529.906,273.4426,288.13852,2.8455346,8.101198
1979-03-21 06:00:00,56033.62,273.54126,288.3892,0.5741899,8.440777
1979-03-21 12:00:00,56306.043,274.15152,289.21783,-3.1451397,6.200573
1979-03-21 18:00:00,56606.72,274.869,290.02988,-4.8227854,4.1592584
1979-03-22 00:00:00,56710.81,277.10062,290.75574,-6.5761566,1.354366
1979-03-22 06:00:00,56731.363,278.23184,291.72467,-7.1255507,-3.6082194
1979-03-22 12:00:00,56724.94,284.24496,292.1209,-5.5439143,-3.245412
1979-03-22 18:00:00,56703.098,285.5126,291.971,-7.5890636,-1.4953218
1979-03-23 00:00:00,56611.863,286.24796,291.81937,-6.458597,-1.9723287
1979-03-23 06:00:00,56574.605,286.85257,291.90927,-1.7364863,1.6204623
1979-03-23 12:00:00,56431.97,287.06693,291.78763,0.046832904,3.425186
1979-03-23 18:00:00,56474.375,284.77603,291.39343,0.4992142,2.5640647
1979-03-24 00:00:00,56442.25,285.54227,291.32272,3.2721913,2.19224
1979-03-24 06:00:00,56397.27,285.00467,291.7196,1.2436355,2.767318
1979-03-24 12:00:00,56248.207,284.54422,292.07587,-0.9435653,-0.5855977
1979-03-24 18:00:00,56138.99,283.37927,292.08115,0.5128264,0.25831085
1979-03-25 00:00:00,56014.344,283.3492,291.3657,-2.303956,2.2736685
1979-03-25 06:00:00,56289.332,283.41946,291.44724,-1.3034104,3.4005988
1979-03-25 12:00:00,56527.05,284.04965,291.6497,-0.4337833,3.8967183
1979-03-25 18:00:00,56786.625,284.0736,291.465,0.19926368,3.4773648
1979-03-26 00:00:00,56766.062,284.3412,291.0828,-0.6037973,4.5138683
1979-03-26 06:00:00,56804.613,284.4443,291.24557,1.365873,2.9233239
1979-03-26 12:00:00,56645.27,285.81387,290.98322,2.8388596,0.4888755
1979-03-26 18:00:00,56489.793,286.0957,291.0971,6.0427003,-0.89703506
1979-03-27 00:00:00,56154.406,285.3831,291.00815,7.3533325,-3.4429324
1979-03-27 06:00:00,55860.145,281.4802,289.07388,5.9073205,10.729072
1979-03-27 12:00:00,55842.156,278.3967,288.04495,4.3591075,8.565905
1979-03-27 18:00:00,55975.793,275.22427,287.17435,2.1632473,8.050659
1979-03-28 00:00:00,55862.72,273.26758,286.50015,1.614839,5.8099136
1979-03-28 06:00:00,55881.99,273.13034,286.678,1.6826466,5.2698035
1979-03-28 12:00:00,55932.105,273.94284,287.79233,3.1222217,3.614514
1979-03-28 18:00:00,56168.543,274.7935,288.79297,4.979784,3.2746565
1979-03-29 00:00:00,56132.562,276.51306,289.54794,6.6383758,3.0041962
1979-03-29 06:00:00,56081.168,277.41895,289.86792,6.4740486,3.4820147
1979-03-29 12:00:00,56123.574,277.90295,290.13516,5.209438,4.422349
